Title,Content,Pricetag,Image,City_name,ID_VehicleInfo
Suzuki GD 110 2020,Cần b&aacute;n Suzuki GD 110 m&agrave;u đỏ mua năm 2020.Xe giấy tờ đầy đủ ch&iacute;nh chủ b&aacute;n . M&aacute;y m&oacute;c &ecirc;m ngon chưa sửa chữa g&igrave; cả. Ai c&oacute; nhu cầu mua li&ecirc;n hệ m&igrave;nh.gi&aacute; cả c&oacute; thương lượng,18200000,https://cdn.okxe.vn/products/329/1195329/1195329_1232_IMG_E4243_20221205114730_KfOKd93N_m_400x400.jpg,Tp. Hà Nội,85
Honda Future 125 2021,"B&aacute;n Honda Future 125 Fi đỏ đen v&agrave;nh đ&uacute;c đăng k&yacute; 2021 biển HN.ae n&agrave;o mua chỉ việc đổ xăng l&agrave; chạy,Xe m&igrave;nh đi n&ecirc;n rất giữ, xe vẫn đi ngon mọi chức năng vẫn hoạt động b&igrave;nh thường ,ae n&agrave;o c&oacute; nhu cầu xin LH",11500000,https://cdn.okxe.vn/products/328/1195328/1195328_956516_IMG_E1939_20221205114713_ctXcOyLD_m_400x400.jpg,Tp. Hà Nội,86
Yamaha R15 V2 150 2019,"B&aacute;n chiếc xe Yamaha R15 V2 m&agrave;u xanh nhập th&aacute;i 2019,gương 2 kh&oacute;a theo xe xe nilong k&iacute;n xe n&ecirc;n k một vết xước xe bảo dưỡng định k&igrave; h&agrave;ng th&aacute;ng m&aacute;y zin m&aacute;y chạy &ecirc;m bốc .Ai c&oacute; nhu cầu alo m&igrave;nh nha",26000000,https://cdn.okxe.vn/products/327/1195327/1195327_1511659_6._20221205114656_WcXQUQfN_m_400x400.jpg,Tp. Hà Nội,87
Kymco K-Pipe 50 2021,"Cần b&aacute;n Kymco K-PIPE 50cc d&agrave;nh cho học sinh,xe mua năm 2021.Giờ kh&ocirc;ng c&oacute; nhu cầu d&ugrave;ng nữa n&ecirc;n muốn b&aacute;n lại cho bạn n&agrave;o mua về sử dụng th&igrave; qu&aacute; y&ecirc;n t&acirc;m. Bạn n&agrave;o đến xem th&igrave; ưng 100 %.gi&aacute; c&oacute; bớt ạ",10200000,https://cdn.okxe.vn/products/326/1195326/1195326_1451047_z3791475234327_deaba0beaf244edc2d127399e7d9ad62_20221205114648_8KlsAyV3_m_400x400.jpg,Tp. Hà Nội,88
Honda PCX 125 2017,"Cần b&aacute;n Honda PCX 125 V&agrave;ng đồng .giấy tờ v&agrave; phụ kiện theo xe c&oacute; đầy đủ rất tiện cho việc sang t&ecirc;n chuyển v&ugrave;ng,vậy ai quan t&acirc;m alo cho m&igrave;nh nh&eacute; gi&aacute; m&igrave;nh",18000000,https://cdn.okxe.vn/products/325/1195325/1195325_186289_IMG_E2015_20221205114643_704EXg1m_m_400x400.jpg,Tp. Hà Nội,89
Honda LEAD 125 FI 2020,"Nh&agrave; c&oacute; chiếc xe cần b&aacute;n,xe ch&iacute;nh chủ do b&agrave; x&atilde; sử dụng rất cẩn thận v&agrave; tốt
Xe đẹp đi ngon v&agrave; rất tiết kiệm xăng
Đảm bảo anh chị qua xem l&agrave; kết ngay
Bạn n&agrave;o c&oacute; nhu cầu xin lh trực tiếp nh&eacute;",25500000,https://cdn.okxe.vn/products/324/1195324/1195324_1232_IMG_E0238_20221205114618_0VD14m4F_m_400x400.jpg,Tp. Hà Nội,90
Yamaha YP Majesty  250 2020,"Cần b&aacute;n YAMAHA YB125 trắng ch&iacute;nh chủ 2020 biển HN, xe m&aacute;y chất chạy &ecirc;m ch&iacute;nh chủ bạn n&agrave;o mua qua xem xe trực tiếp tại nh&agrave; giấy tờ đầy đủ gi&aacute; thương lượng",28600000,https://cdn.okxe.vn/products/323/1195323/1195323_847289_IMG_E7085_20221205114601_1lrtPCAh_m_400x400.jpg,Tp. Hà Nội,91
Yamaha Exciter 150 2019,Xe c&oacute; giấy tờ đầy đủ sang t&ecirc;n đổi chủ nhanh gọn. M&aacute;y m&oacute;c nguy&ecirc;n bản chưa qua sửa chữa. Bao ngon bao chất.b n&agrave;o ưng lh đến nh&agrave; xem xe cụ thể,22500000,https://cdn.okxe.vn/products/322/1195322/1195322_2481_4._20221205114549_AprvSXHv_m_400x400.jpg,Tp. Hà Nội,92
Yamaha R15 V3 2020,"xe ch&iacute;nh chủ đi hằng ng&agrave;y đk 2019 biển 29 xanh gp.Xe đẹp như h&igrave;nh ,d&aacute;n k&iacute;n nilong b&oacute;c ra như mới ,xe sử dụng tiết kiệm xăng chạy bốc khỏe ,xe được bảo dưỡng thường xuy&ecirc;n n&ecirc;n y&ecirc;n t&acirc;m chất lượng, Mua về chỉ đổ xăng l&agrave; sử dụng.",41000000,https://cdn.okxe.vn/products/321/1195321/1195321_1511645_2._20221205114540_rpI7fiC2_m_400x400.jpg,Tp. Hà Nội,93
Honda Wave Alpha 100 2016,"b&aacute;n xe gia đ&igrave;nh ch&iacute;nh t&ecirc;n ch&iacute;nh chủ đầy đủ giấy tờ, xe đẹp gi&aacute; &ecirc;m h&igrave;nh thức như m&igrave;nh đăng ảnh. M&igrave;nh muốn b&aacute;n nhanh cho anh em cần xe.
Mua xe qua alo trực tiếp m&igrave;nh sớm nh&eacute;",10000000,https://cdn.okxe.vn/products/320/1195320/1195320_1451041_z3718892810076_3864b76f9516bf109e4a0056baaf99f9 - Copy_20221205114533_0IfbiAdJ_m_400x400.jpg,Tp. Hà Nội,94
Yamaha Janus 2019 2021,"Cần b&aacute;n YAMAHA LATTE ĐỜI MỚI 2021 BIỂN 29, xe đẹp m&aacute;y Nguy&ecirc;n Sơn nhựa d&aacute;n k&yacute; nilon mới 99%. Bạn n&agrave;o c&oacute; nhu cầu đến xem xe t&ocirc;i đảm bảo ứng 100 %. Sang t&ecirc;n đổi chủ dễ d&agrave;ng nếu c&oacute; nhu cầu.",30600000,https://cdn.okxe.vn/products/319/1195319/1195319_1052700_IMG_E8306_20221205114530_4Cg3yE3i_m_400x400.jpg,Tp. Hà Nội,95
Piaggio Zip 100 2017,"Cần b&aacute;n Piaggio Zip việt m&agrave;u trắng b. H&igrave;nh thức d&aacute;n nilon từ mới, tem m&aacute;c zin , m&aacute;y m&oacute;c ko lỗi lầm g&igrave;.Xe đi giữ g&igrave;n v&agrave; bảo dưỡng cẩn thận n&ecirc;n ah chị y&ecirc;n t&acirc;m về chất lượng gi&aacute; cả mua b&aacute;n c&oacute; thoả thuận",9000000,https://cdn.okxe.vn/products/318/1195318/1195318_186289_IMG_E9040_20221205114510_M91YwZTv_m_400x400.jpg,Tp. Hà Nội,96
Honda Air Blade 125 FI 2022,"Ch&iacute;nh chủ đứng t&ecirc;n cần b&aacute;n lại chiếc xe cũ, xe m&aacute;y m&oacute;c nguy&ecirc;n bản chưa va chạm sửa chữa g&igrave;, ai ưng xe li&ecirc;n hệ m&igrave;nh đến xem xe trực tiếp, gi&aacute; cả c&oacute; thương lượng.",30000000,https://cdn.okxe.vn/products/317/1195317/1195317_1949_5._20221205114447_5oazDtlQ_m_400x400.jpg,Tp. Hà Nội,97
Honda Air Blade 110 FI 2011,"Cần b&aacute;n chiếc xe AB 110Fi như h&igrave;nh do kh&ocirc;ng c&ograve;n nhu cầu sử dụng.
Xe nguy&ecirc;n bản, m&aacute;y m&oacute;c &ecirc;m, giấy tờ đầy đủ, an ninh đảm bảo, c&oacute; bớt lộc.",13600000,https://cdn.okxe.vn/products/316/1195316/1195316_911570_2021_07_15_16_58_IMG_1609_20221205114441_iUD1JZI1_m_400x400.jpg,Tp. Hà Nội,98
Bosscity KPR 125 2018,Nh&agrave; mới mua oto n&ecirc;n thừa xe muốn b&aacute;n lại cho Bạn n&agrave;o c&oacute; nhu cầu mua về sử dụng. Xe đẹp Sơn nhựa d&aacute;n k&iacute;n nil&ocirc;ng ch&iacute;nh chủ nữ sử dụng từ đầu bạn n&agrave;o mua về chỉ việc đổ xăng v&agrave;o m&agrave; chạy. Xe mới 95 % n&ecirc;n đảm bảo chất lượng thay dầu bảo dưỡng thường xuy&ecirc;n m&aacute;y m&oacute;c c&ograve;n như mới.,17400000,https://cdn.okxe.vn/products/315/1195315/1195315_532_7._20221205114425_sXH8UDe9_m_400x400.jpg,Tp. Hà Nội,99
Yamaha Freego 125 2019,"Xe mới tinh như h&igrave;nh , m&aacute;y m&oacute;c &ecirc;m zin , ko t&eacute; ng&atilde; ko trầy , b&igrave;nh đề đ&egrave;n c&ograve;i ok , xe biển số th&agrave;nh phố , c&ocirc;ng chứng ok , ai c&oacute; nhu cầu alo",25500000,https://cdn.okxe.vn/products/314/1195314/1195314_3811_review-0_20221205114416_r1W6C37U_m_400x400.jpg,Tp. Hồ Chí Minh,100
Yamaha Janus 2019 2021,"Xe nh&agrave; k đi đến cần b&aacute;n xe m&aacute;y m&oacute;c Sơn nhựa vẫn zin dk ch&iacute;nh chủ đầy đủ 2 gương 2 kho&aacute;.lốp vẫn zin theo xe do &ocirc;ng x&atilde; mua oto n&ecirc;n b&aacute;n
Nilong d&aacute;n k&iacute;n xe k một vết xước xe thường xuy&ecirc;n bảo dưỡng h&agrave;ng th&aacute;ng dầu m&aacute;y n&ecirc;n ah chị cứ y&ecirc;n t&acirc;m
Mua b&aacute;n tại nh&agrave; zi&ecirc;ng an ninh đảm bảo về sang t&ecirc;n đổi chủ thỏa m&aacute;i",18600000,https://cdn.okxe.vn/products/313/1195313/1195313_1052653_IMG_E6645_20221205114400_hzu0M6pi_m_400x400.jpg,Tp. Hà Nội,101
Piaggio Liberty 125 2012,"Xe chuẩn hình ảnh 100%
Máy móc nguyên bản , giấy tờ đầy đủ ,
Xe hoạt động bình thường không có lỗi nhỏ
Mua liên hệ m&igrave;nh nh&eacute;",11600000,https://cdn.okxe.vn/products/311/1195311/1195311_532_5._20221205114348_fUMBj4Xp_m_400x400.jpg,Tp. Hà Nội,102
Suzuki GZ 150A 2020,"Xe hoạt động vẫn tốt, m&aacute;y m&oacute;c m&igrave;nh bảo h&agrave;nh ZIN. Xe nh&agrave; Sử dụng chạy &iacute;t, c&oacute; chạy phượt v&agrave;i lần n&ecirc;n chất m&aacute;y c&ograve;n rất &ecirc;m v&agrave; mượt m&agrave;",35000000,https://cdn.okxe.vn/products/310/1195310/1195310_186289_IMG_E1072_20221205114344_h7JNcG7p_m_400x400.jpg,Tp. Hà Nội,103
Piaggio Liberty 125 2013,Xe thay dầu bảo dưỡng thường xuy&ecirc;n n&ecirc;n m&aacute;y m&oacute;c y&ecirc;n t&acirc;m về chất lượng. Bao sang t&ecirc;n đổi chủ cho ai c&oacute; nhu cầu,11800000,https://cdn.okxe.vn/products/309/1195309/1195309_1451051_5._20221205114330_L2svDtcw_m_400x400.jpg,Tp. Hà Nội,104
Honda Vision 110 2015,xe đi l&agrave;m cơ quan c&ograve;n rất đẹp.m&aacute;y nguy&ecirc;n bản 100&amp;.m&igrave;nh bảo dưỡng thay dầu định kỳ m&aacute;y cực chất chạy cực &ecirc;m .đi rất chắc chắn.xe về chỉ việc đổ xăng chạy lu&ocirc;n..mua b&aacute;n tại nh&agrave; .cảm ơn,21900000,https://cdn.okxe.vn/products/308/1195308/1195308_1874_1._20221205114312_3jqWODJ5_m_400x400.jpg,Tp. Hà Nội,105
Honda Wave Alpha 100 2019,"M&igrave;nh đang cần b&aacute;n chiếc xe n&agrave;y, xe m&aacute;y m&oacute;c c&ograve;n nguy&ecirc;n bản Đky ch&iacute;nh chủ
M&aacute;y m&oacute;c đi ngon v&agrave; rất tiết kiệm xăng
Nay muốn nhượng lại cho anh chị n&agrave;o c&oacute;
nhu cầu
Xin lh trực tiếp cho m&igrave;nh&mdash;
Xe chuẩn h&igrave;nh ảnh v&agrave; gi&aacute; đưa l&ecirc;n n&ecirc;n ạh chị y&ecirc;n t&acirc;m",10800000,https://cdn.okxe.vn/products/307/1195307/1195307_911586_z3650672494494_5c0f4053e5a62ea0618790cffe15614d - Copy_20221205114305_u8CLPH2f_m_400x400.jpg,Tp. Hà Nội,106
Suzuki GZ 125 2016,"Nay nh&agrave; m&igrave;nh đi chuyển c&ocirc;ng t&aacute;c n&ecirc;n cần b&aacute;n lại chiếc xe tay c&ocirc;n ch&iacute;nh h&atilde;ng, Xe gia đ&igrave;nh sử dụng chủ yếu chỉ đi cafe quanh nh&agrave;, M&igrave;nh sử dụng giữ g&igrave;n cẩn thận động cơ bảo h&agrave;nh nguy&ecirc;n bản hết.",21500000,https://cdn.okxe.vn/products/306/1195306/1195306_186289_IMG_E1834_20221205114240_cyVfHmdt_m_400x400.jpg,Tp. Hà Nội,107
Honda Vario 150 2021,"B&aacute;n Honda Vario 150 Fi m&agrave;u x&aacute;m ghi nhập th&aacute;i 2021,xe chưa sửa chữa g&igrave; m&aacute;y nổ &ecirc;m h&igrave;nh thức mới . Mua b&aacute;n tại nh&agrave; ri&ecirc;ng giấy tờ mua b&aacute;n ch&iacute;nh chủ viết giấy b&aacute;n.",32600000,https://cdn.okxe.vn/products/305/1195305/1195305_1052700_IMG_E8494_20221205114237_gYG9wWmG_m_400x400.jpg,Tp. Hà Nội,108
Suzuki GD 110 2021,Cần b&aacute;n chiếc xe Suzuki GD 110 M&agrave;u đỎ đăng k&yacute; 2021. H&igrave;nh thức d&aacute;n nilon từ mới. Xe đi giữ g&igrave;n v&agrave; bảo dưỡng cẩn thận n&ecirc;n ah chị y&ecirc;n t&acirc;m về chất lượng gi&aacute; cả mua b&aacute;n c&oacute; thoả thuận.,18500000,https://cdn.okxe.vn/products/304/1195304/1195304_911586_3._20221205114159_oIhDaeOX_m_400x400.jpg,Tp. Hà Nội,109
Yamaha Janus 2019 2020,"Cần b&aacute;n xe mới như h&igrave;nh m&aacute;y m&oacute;c &ecirc;m bốc nguy&ecirc;n bản,xe gia đ&igrave;nh sử dụng do đổi xe n&ecirc;n b&aacute;n lại cho ai cần xe được bảo dưỡng đầy đủ mua b&aacute;n tại nh&agrave;,anh chị em mua Alo m&igrave;nh",18000000,https://cdn.okxe.vn/products/303/1195303/1195303_2950_4._20221205114157_bglciIXB_m_400x400.jpg,Tp. Hà Nội,110
Yamaha NVX 125 2021,"Cần b&aacute;n NVX 125 m&agrave;u xanh đen đăng k&yacute; 2021 ,Chạy xe cực kỳ chắc chắn, ai kh&ocirc;ng bi&ecirc;́t xem xe có th&ecirc;̉ d&acirc;̃n thợ đ&ecirc;́n xem nhé. Nay mình cần tiền kinh doanh n&ecirc;n c&acirc;̀n bán cho ai mua v&ecirc;̀ đ&ecirc;̉ sử dụng là t&ocirc;́t vì xe còn r&acirc;́t là ngon. Gi&aacute; c&oacute; bớt ạ",26000000,https://cdn.okxe.vn/products/302/1195302/1195302_2481_2._20221205114156_X605kF8p_m_400x400.jpg,Tp. Hà Nội,111
Suzuki GSX R150 2019,"Nh&agrave; m&igrave;nh b&aacute;n lại chiếc xe tay c&ocirc;n suzuki gsx 150cc m&agrave;u đỏ ch&iacute;nh chủ, xe chuẩn chỉ giấy tờ đầy đủ, h&igrave;nh thức xe kh&ocirc;ng lỗi lầm g&igrave;. M&igrave;nh mua b&aacute;n trực tiếp tại nh&agrave;, ai ưng alo m&igrave;nh sớm",35000000,https://cdn.okxe.vn/products/301/1195301/1195301_186289_IMG_E1898_20221205114141_BSUMfgOk_m_400x400.jpg,Tp. Hà Nội,112
Honda Wave Alpha RSX 110 Fi 2015,"🌈Honda Wave RSX 110 2015 Đỏ Đen B&aacute;nh m&acirc;m thắng đĩa 

➖#BS_02765
➖Đk 2015 
➖BSTP 9 chủ c&ocirc;ng chứng sang t&ecirc;n nhanh lẹ
➖M&aacute;y cực k&igrave; chất, bao nhẹ kh&ocirc;ng một tiếng động lạ
➖Xe sạch sẽ ,liền lạc 
➖N&oacute;i chung xe rất , mua về l&agrave; sử dụng ngay th&ocirc;i 

💰1x (Mười mấy triệu)
  
💵Hỗ trợ #TRẢ_G&Oacute;P được giữ C&agrave; Vẹt gốc 

🌎 Hỗ trợ giao xe 
🛑Facebook, Zalo : Bi Em
⭕️Nhận giao lưu trao đổi c&aacute;c loại xe kh&aacute;c 
🏠Địa chỉ : TP THỦ ĐỨC , TPHCM",14500000,https://cdn.okxe.vn/products/300/1195300/1195300_598212_review-0_20221205114138_gBt6kV4F_m_400x400.jpg,Tp. Hồ Chí Minh,113
Honda LEAD 110 2014,"Do kh&ocirc;ng c&oacute; nhu cầu sử dụng n&ecirc;n cần b&aacute;n gấp chiếc xe n&agrave;y cho rộng nh&agrave; , xe đăng k&yacute; ch&iacute;nh chủ từ mới h&agrave;ng ng&agrave;y chỉ sử dụng đưa đ&oacute;n con đi học gần nh&agrave; n&ecirc;n xe c&ograve;n rất mới chưa sửa chữa g&igrave; đảm bảo anh chị đến nh&agrave; xem xe sẽ ưng &yacute; ngay . Mua b&aacute;n tại nh&agrave; , gi&aacute; c&oacute; bớt ạ",9000000,https://cdn.okxe.vn/products/299/1195299/1195299_911570_2021_07_09_17_49_IMG_0494_20221205114133_nV8azg71_m_400x400.jpg,Tp. Hà Nội,114
Honda LEAD 125 FI 2022,"Cần b&aacute;n xe mới như h&igrave;nh m&aacute;y m&oacute;c &ecirc;m bốc nguy&ecirc;n bản,xe gia đ&igrave;nh sử dụng do đổi xe n&ecirc;n b&aacute;n lại cho ai cần xe được bảo dưỡng đầy đủ mua b&aacute;n tại nh&agrave;,anh chị em mua li&ecirc;n hệ",30000000,https://cdn.okxe.vn/products/298/1195298/1195298_1048762_5._20221205114050_L1fcu1oy_m_400x400.jpg,Tp. Hà Nội,115
Suzuki GZ 150A 2021,"Cần b&aacute;n GZ 150 mới mua năm 2021,Xe đk ch&iacute;nh chủ sử dụng , m&aacute;y m&oacute;c sơn nhựa zin 100% theo xe,Nilong d&aacute;n chống xước từ mới n&ecirc;n anh chị cứ y&ecirc;n t&acirc;m,Mua b&aacute;n tại nh&agrave; , an ninh đảm bảo.#uudai",41000000,https://cdn.okxe.vn/products/297/1195297/1195297_1511651_3._20221205114038_jqrK7kQZ_m_400x400.jpg,Tp. Hà Nội,116
Yamaha FZ S 2018,"Cần b&aacute;n Yamaha FZ S 150 nhập khẩu đăng k&yacute; 2018, xe vẫn c&ograve;n mới nguy&ecirc;n. Động cơ nguy&ecirc;n bản bảo h&agrave;nh h&atilde;ng 100%. Bạn n&agrave;o ưng c&oacute; thể qua xem xe trực tiếp, ALo trước cho m&igrave;nh.",24000000,https://cdn.okxe.vn/products/296/1195296/1195296_186289_IMG_E1983_20221205114026_DJD4Tgj6_m_400x400.jpg,Tp. Hà Nội,117
Honda Click 110 2010,"Đổi xe kh&aacute;c cần b&aacute;n chiếc xe Honda CLICK 110 m&agrave;u ĐỎ mua năm 2012,Xe vẫn đi ngon v&agrave; bảo dưỡng tại h&atilde;ng n&ecirc;n mọi người y&ecirc;n t&acirc;m.Mua b&aacute;n v&agrave; xem xe tại nh&agrave; lu&ocirc;n",8600000,https://cdn.okxe.vn/products/295/1195295/1195295_1052653_IMG_E4478_20221205114015_JhvhqXbM_m_400x400.jpg,Tp. Hà Nội,118
Honda Wave Alpha 100 2011,HN.m&aacute;y m&oacute;c ngon l&agrave;nh chưa sửa chữa g&igrave;.bọc nilon to&agrave;n bộ vỏ xe l&ecirc;n c&ograve;n rất mới.c&oacute; fix xăng xe cho bạn nhiệt t&igrave;nh mua.ai c&oacute; nhu cầu xin li&ecirc;n hệ.m&igrave;nh ở khu đ&ocirc; thị mỹ đ&igrave;nh nh&eacute;,9000000,https://cdn.okxe.vn/products/294/1195294/1195294_1511651_2._20221205113939_sGCDuqki_m_400x400.jpg,Tp. Hà Nội,119
Honda MSX 125 2018,"Cần bán xe chính chủ ,máy móc nguyên bản tuyệt đối, giấy tờ đầy đủ, xe vừa bóc nilon nên còn cực đẹp, giá ae nào có nhu cầu liên hệ",21000000,https://cdn.okxe.vn/products/293/1195293/1195293_1511651_4._20221205113931_r1chM5Ai_m_400x400.jpg,Tp. Hà Nội,120
Yamaha Sirius 110 2018,Xe ch&iacute;nh chủ sử dụng &iacute;t. M&aacute;y nguy&ecirc;n bản chạy rất bốc. Xe v&agrave;nh đ&uacute;c thể thao chạy khỏe m&aacute;y bến đi 10 năm nữa kh&ocirc;ng hỏng. Bạn n&agrave;o đến xem xe ưng m&igrave;nh sang t&ecirc;n đổi chủ cho,9500000,https://cdn.okxe.vn/products/292/1195292/1195292_528_2._20221205113925_1zUZhgl6_m_400x400.jpg,Tp. Hà Nội,121
MV Agusta F3 675 2020,"Cần b&aacute;n MV Agusta 125 m&agrave;u đen, xe đi &iacute;t m&aacute;y m&oacute;c &ecirc;m ru. Bảo dưỡng định kỳ theo h&atilde;ng. Bạn n&agrave;o th&iacute;ch li&ecirc;n hệ trực tiếp với m&igrave;nh nh&eacute;",15500000,https://cdn.okxe.vn/products/291/1195291/1195291_186289_IMG_E3225_20221205113924_rcrPQJgf_m_400x400.jpg,Tp. Hà Nội,122
Yamaha Cuxi 100 2018,K c&oacute; nhu cầu sử dụng m&igrave;nh cần b&aacute;n chiếc Cuxi 100 m&agrave;u đen biển 29 .xe nh&agrave; đi &iacute;t sử dụng n&ecirc;n c&ograve;n rất mới v&agrave; đẹp .m&aacute;y m&oacute;c nguy&ecirc;n zin k c&oacute; lỗi lầm g&igrave; thay dầu bảo dưỡng định kỳ ai c&oacute; nhu cầu lh đến nh&agrave; xem xe,10600000,https://cdn.okxe.vn/products/290/1195290/1195290_1052700_IMG_E2100_20221205113851_xEELTDlQ_m_400x400.jpg,Tp. Hà Nội,123
Yamaha R15 V2 150 2018,"Cần bán xe chính chủ ,máy móc nguyên bản tuyệt đối, giấy tờ đầy đủ, xe vừa bóc nilon nên còn cực đẹp, giá ae nào có nhu cầu liên hệ",22600000,https://cdn.okxe.vn/products/289/1195289/1195289_1511635_5._20221205113820_LNpPCMPp_m_400x400.jpg,Tp. Hà Nội,124
Honda PCX 125 2016,"Ch&iacute;nh chủ cần b&aacute;n chiếc xe PCX do kh&ocirc;ng c&ograve;n nhu cầu sử dụng. Xe c&ograve;n nguy&ecirc;n bản, m&aacute;y m&oacute;c zin bao thợ test, thay dầu bảo dưỡng thường xuy&ecirc;n.
Giấy tờ đầy đủ, sang t&ecirc;n thoải m&aacute;i, an ninh đảm bảo.",18000000,https://cdn.okxe.vn/products/288/1195288/1195288_654012_1._20221205113809_ipau8VSW_m_400x400.jpg,Tp. Hà Nội,125
SYM Elite 50 2021,"Con g&aacute;i mới thi đại học xong n&ecirc;n cần b&aacute;n lại chiếc xe Elite 50cc, kh&ocirc;ng cầng bằng l&aacute;i do kh&ocirc;ng c&ograve;n nhu cầu sử dụng.
Xe c&ograve;n nguy&ecirc;n bản, m&aacute;y m&oacute;c zin bao thợ test, thay dầu bảo dưỡng định kỳ tại h&atilde;ng.
Bạn n&agrave;o c&oacute; nhu cầu li&ecirc;n hệ m&igrave;nh. Giấy tờ đầy đủ, sang t&ecirc;n thoải m&aacute;i. C&oacute; bớt lộc cho b&aacute;c n&agrave;o c&oacute; thiện tr&iacute; qua nh&agrave; xem xe.",13000000,https://cdn.okxe.vn/products/287/1195287/1195287_186289_IMG_E8045_20221205113758_wEi1MGkI_m_400x400.jpg,Tp. Hà Nội,126
SYM Shark 125 2014,"M&igrave;nh đang muốn đổi xe, l&ecirc;n cần b&aacute;n gấp chiếc xe như h&igrave;nh, xe sơn nhựa m&aacute;y m&oacute;c nguy&ecirc;n bản. Giấy tờ đầy đủ an ninh đảm bảo, anh em nhiệt t&igrave;nh mua alo trực tiếp qua xem nhiệt t&igrave;nh c&oacute; bớt lộc, mua b&aacute;n tại nh&agrave;.",7000000,https://cdn.okxe.vn/products/286/1195286/1195286_1949_5._20221205113731_jQho7K2Z_m_400x400.jpg,Tp. Hà Nội,127
Honda Air Blade 150 Fi 2021,"M&igrave;nh cần tiền mua đất ở h&agrave; nội n&ecirc;n l&agrave; phải b&aacute;n chiếc xe vừa mua được 3 tuần . xe ch&iacute;nh chủ của m&igrave;nh lu&ocirc;n.ai mua c&oacute; nhu cầu th&igrave; li&ecirc;n hệ cho m&igrave;nh . mua b&aacute;n tại nh&agrave; , gi&aacute; cả c&oacute; thể thoả thuận th&ecirc;m. cảm ơn c&aacute;c bạn đ&atilde; đọc tin",26800000,https://cdn.okxe.vn/products/285/1195285/1195285_1052653_IMG_E7511_20221205113725_IXwCRrVg_m_400x400.jpg,Tp. Hà Nội,128
Yamaha MT 15 2021,"Cần b&aacute;n Yamaha MT15 m&agrave;u xanh GP đăng k&yacute; năm 2021 biển HN mới đi 500km,M&aacute;y m&oacute;c nguy&ecirc;n bản( bao test ), sơn nhựa zin theo xe mới 100%, sử dụng giữ g&igrave;n cẩn thận. Biển H&agrave; Nội, giấy tờ đầy đủ",49000000,https://cdn.okxe.vn/products/284/1195284/1195284_847289_IMG_E4155_20221205113722_PlV5h2ra_m_400x400.jpg,Tp. Hà Nội,129
